id	c0r1	c0r2	c0r3	c0r4	c1r1	c1r2	c1r3	c1r4	i	i	i	i	i	i	i	i
679	6.5857	5.770364	5.851597	5.9377	6.611993	6.255365	7.005977	6.061637	5.698707	6.679409	6.111197	5.49752	6.120261	7.007551	5.791352	6.099219
680	2.555348	2.639865	2.669187	2.62831	2.639453	2.614877	2.704268	2.614618	2.601238	2.643027	2.630782	2.627558	2.66455	2.696879	2.554002	2.626869
681	14.470533	13.388699	18.688244	18.208729	15.44427	14.82936	9.242795	6.904082	12.899536	11.231146	18.226013	15.964866	14.405109	14.500185	15.6575	13.66263
682	4.828838	4.767171	4.850796	4.816904	4.872538	4.821768	4.854921	4.850305	4.829969	4.877214	4.848546	4.895576	4.810053	4.882032	4.735172	4.869741
683	2.606198	2.411173	2.606767	2.931115	2.627769	2.734564	2.955053	3.369072	3.005707	3.035858	2.847343	2.699274	2.759816	2.760529	3.01599	2.73852
684	10.23063	13.508481	13.356753	14.499865	17.593241	12.9208	16.830219	13.466539	15.427391	13.05938	16.073832	18.882904	11.354874	18.673288	10.26235	15.763573
685	10.063668	9.685403	10.416227	7.90496	10.098299	9.335057	10.502874	9.793613	10.072897	9.018237	9.782637	9.0712	9.715081	8.958753	8.487967	8.141131
686	7.943291	12.139267	12.971478	7.240839	3.980128	12.510484	9.221478	15.583029	13.363864	1.447346	1.644058	13.697837	15.487452	1.470453	10.312346	6.47422
687	1.125639	0.916716	2.672613	0.690466	1.966224	3.347896	1.323227	1.466972	2.596067	1.566576	1.474488	1.378416	2.22718	1.732483	1.122075	0.500997
688	1.465373	2.103401	2.514503	1.339229	2.050207	2.500504	1.359267	2.304941	1.422205	2.84358	1.785073	2.152075	2.223813	1.776687	2.769359	1.430841
689	2.588938	5.101744	2.401537	4.239695	4.95377	5.63118	2.970735	4.567369	2.395295	3.174677	1.880133	2.476959	4.471994	6.56021	3.217671	3.260796
690	3.551683	7.954468	7.680789	4.42487	4.446708	5.880328	5.549607	5.160428	6.159121	3.887275	8.076279	5.163648	4.809258	5.834049	4.110556	5.604508
691	1.065492	1.109142	1.169084	1.165614	1.147147	1.092233	1.218077	1.18701	1.187977	1.219422	1.107026	1.070157	1.163076	1.064153	1.173939	1.18905
692	9.866624	7.307048	7.224692	7.655265	13.639783	9.02373	10.446954	6.853184	7.994349	9.868102	10.732226	10.650708	9.844985	11.747014	10.865941	8.091241
693	3.760222	4.419929	1.986867	3.596842	3.31096	2.759961	3.537624	2.517368	3.254584	3.496504	1.655144	2.860775	1.89512	2.003814	4.210479	2.359012
694	32.693352	31.585314	25.72908	29.020685	33.693859	28.935265	29.398144	26.667255	41.058468	28.788139	35.007591	37.376957	32.461464	32.417976	32.56921	38.122734
695	1.128237	0.654659	1.371372	1.050951	1.520976	1.364881	1.35436	1.930818	1.477299	0.717687	1.759107	1.49318	1.956681	1.233254	1.659755	1.467223
696	0.294405	0.295526	0.302789	0.313668	0.308983	0.297808	0.31263	0.323783	0.300668	0.294589	0.315169	0.302412	0.294264	0.296046	0.314842	0.317377
697	6.927206	6.306434	7.497408	7.464686	6.796983	5.370652	7.371526	5.82049	5.963164	5.547822	6.178705	5.441061	5.86443	7.692189	7.448071	6.712436
698	7.719935	12.145043	7.276854	8.735944	9.341166	10.689629	9.356819	10.401261	9.234151	9.369555	8.335657	9.049479	7.688968	10.482012	12.191825	8.827646
699	4.744296	4.818765	5.404416	5.078061	4.116546	5.38631	4.518543	3.720566	3.518195	6.426654	4.881454	6.01182	3.230874	3.950979	2.336451	3.213621
700	3.023709	3.935862	3.186072	3.631539	3.441806	3.383228	3.459305	2.801331	4.023991	4.12422	3.284023	2.03064	3.570239	4.38112	3.410987	3.316351
701	14.569345	14.589603	14.401744	14.471066	14.607503	14.662738	14.628242	14.620921	14.392116	14.448374	14.258335	14.447023	14.683572	14.73169	14.649508	14.714622
702	2.805858	2.805853	2.929357	2.930316	2.945217	3.028386	2.81475	2.842455	2.872043	2.850847	2.919423	2.851228	2.943806	2.810081	2.866643	2.921912
703	1.919628	1.993412	1.943775	1.944942	1.965444	1.961356	1.94962	1.994459	1.907085	1.945224	1.963809	1.964863	1.957027	1.966417	1.972803	1.980969
704	6.999575	7.487972	6.314476	6.794291	7.208642	7.077849	7.27915	6.438449	6.508966	6.499267	5.940661	7.388913	5.796231	7.368625	5.043361	5.582572
705	3.936704	6.983819	3.661317	3.384798	1.039212	4.696188	4.089123	1.899525	4.875845	4.102775	1.513541	3.055815	4.106371	5.173917	4.745013	4.20783
706	3.710919	3.849441	3.958538	4.017119	3.70848	3.972489	4.191837	4.129091	3.588341	4.165229	3.708706	3.29879	3.700098	3.778586	3.763449	3.592604
707	1.366608	1.546202	1.220883	1.4539	1.557696	1.009348	1.375066	1.434737	1.499834	1.552283	1.41494	1.549544	1.509696	1.11877	1.465576	1.045059
708	1.540497	1.264027	1.497807	1.368232	1.736125	1.479339	1.134107	1.395492	1.578561	1.210609	1.623484	1.62623	1.421687	1.7105	1.618357	1.456952
709	35.41383	63.865646	21.754839	31.519234	61.580418	47.972458	57.741096	72.962479	60.927517	35.367214	70.571526	41.172962	34.425648	44.439152	43.584713	48.601063
710	5.00251	6.834972	5.808665	8.568645	7.641482	6.679115	2.540761	9.953858	5.45462	5.235967	5.958506	6.024528	5.333852	5.360462	8.410683	3.004258
711	8.018195	7.477011	10.932731	7.596831	7.620799	7.126815	6.295829	9.028743	9.928241	6.415701	9.307807	8.101312	7.796051	8.666986	8.604421	9.369665
712	5.125814	3.428666	4.430733	5.938731	5.309298	5.322847	5.19085	5.617809	5.373807	3.842405	5.676894	3.52276	4.757557	4.495811	4.182867	5.285
713	16.89274	17.034245	9.890592	7.622869	5.630682	16.473888	8.579927	16.838423	10.956662	10.121022	3.676329	12.779796	13.766774	13.810631	15.688494	17.811708
714	18.227278	18.903595	20.544205	25.800667	22.198183	25.467503	26.157707	15.788594	22.302368	26.469656	20.882391	20.603836	16.858936	19.944254	24.704821	23.630985
715	5.707355	8.874901	11.887508	11.064651	8.962227	7.064727	13.766501	13.998396	7.982425	6.386065	8.984047	4.630108	18.107288	12.988021	11.761748	8.269462
716	1.205058	2.092025	1.162709	1.715271	2.186599	1.667291	1.247381	1.447022	2.253206	1.123764	1.948363	1.638634	1.894462	1.473679	2.268268	2.393385
717	11.573364	11.530447	11.519049	11.608827	11.524037	11.519626	11.636958	11.724689	11.642571	11.586391	11.682292	11.522743	11.7551	11.736963	11.643181	11.731606
718	14.683044	17.471098	14.867185	14.406718	15.399024	14.152646	14.988849	15.732528	14.30474	16.909132	14.85921	15.13727	15.045716	13.912115	14.51046	16.229811
719	9.911014	10.474016	10.185798	9.433273	9.553159	9.229437	9.504166	9.620636	9.629706	10.014624	10.080424	9.93747	10.194098	10.201496	10.26992	9.851818
720	15.42312	18.146276	18.855206	17.953613	9.251105	11.399552	22.414396	19.793499	18.24325	17.98493	21.920605	18.443239	17.956491	14.313162	19.486475	20.739244
721	10.261007	8.65078	7.481769	3.742168	3.775756	6.80263	5.71181	8.211461	3.337105	3.46255	4.916578	11.532476	8.033834	8.749203	10.336365	6.468923
722	2.353948	2.386435	2.537159	2.40372	2.577208	2.445499	2.437716	2.414252	2.360655	2.469569	2.514168	2.5013	2.458108	2.475754	2.441288	2.528107
723	15.038422	13.60438	16.123919	12.771881	18.713461	17.559896	17.206047	15.945249	14.138069	18.668251	18.511997	14.36048	14.90356	17.676003	12.004639	17.24283
724	8.640899	5.900171	8.506715	3.255007	9.117213	9.39083	9.650399	6.572007	6.338501	8.941136	8.595153	1.858185	9.424043	6.068364	5.328951	2.834192
725	0.583433	0.620323	0.732904	0.583057	0.751155	0.628841	0.50112	0.386034	0.298315	0.632663	0.655282	0.632135	0.693783	0.681786	0.79677	0.523314
726	3.633304	2.656736	3.768331	2.162491	2.546383	2.983753	1.809319	3.303615	2.183289	1.970473	2.945997	2.364262	3.613497	2.781803	2.900421	3.141455
727	20.859758	9.806369	13.967928	11.839286	11.687222	11.001793	11.347984	12.799335	18.974499	21.024426	24.283869	23.363895	15.648038	24.259697	11.05529	15.346549
728	8.517721	3.764312	6.940336	7.295711	3.061426	6.272568	10.055663	3.969379	6.445594	6.525073	6.128977	3.304884	8.847005	4.208515	7.818701	7.345469
729	6.833876	13.295955	5.107909	8.981229	5.382626	6.928133	11.195039	5.141534	7.197511	4.518424	5.547059	7.781143	5.187112	6.979273	13.690586	7.224774
730	11.219891	10.481873	7.985813	4.362598	8.400809	9.436272	7.996253	9.237396	6.385721	7.628108	7.315891	6.351818	6.185603	4.346967	2.140193	8.724256
731	11.924841	11.34533	14.577187	8.289889	7.6985	6.357013	15.008362	4.079823	4.626108	12.528133	7.92037	10.627729	12.174267	9.215649	10.046234	7.238655
732	8.346442	8.38368	6.869681	7.842492	7.84351	6.400332	5.469575	7.043247	7.65129	6.084345	7.851965	8.513351	6.07725	5.281165	6.984256	6.762372
733	4.597626	4.032917	5.345352	4.888042	4.900414	3.210714	3.454885	4.863103	4.503263	2.548308	4.630423	4.025548	3.703963	1.05526	0.957939	0.610437
734	2.555183	2.842505	1.386709	1.812738	2.790307	3.112087	4.266845	4.474491	1.905001	1.464314	2.519464	1.551768	1.113521	1.842328	1.819435	2.249238
735	3.081902	6.000188	4.440351	6.09983	6.208078	6.477901	3.9677	5.753744	3.380945	4.554667	7.031268	3.281236	5.340719	5.45013	5.508083	3.091134
736	15.519159	15.503056	21.628225	15.675098	17.292482	13.505929	13.096193	18.981272	16.591074	15.243085	17.553978	20.555374	16.179829	19.435217	16.365862	16.266163
737	22.430182	22.399332	22.425295	22.440304	22.398897	22.395624	22.415838	22.400923	22.426756	22.390322	22.397318	22.374002	22.433752	22.437424	22.429882	22.427181
738	17.462652	23.305906	19.42683	25.000181	11.38763	17.023241	26.914711	22.507971	22.462282	22.053793	16.110878	24.848848	21.439989	15.92008	24.027063	22.246471
739	6.357143	6.419843	5.762694	5.00722	6.429502	4.662452	4.837916	3.714112	4.102175	5.664171	6.385771	5.315226	5.661731	5.284289	6.34545	6.151562
740	4.018603	4.195879	3.661888	4.147908	2.785285	4.258463	3.456602	4.497047	3.667979	3.483009	3.637867	2.989711	2.684384	4.005887	4.363524	3.59199
741	10.667742	12.426167	11.430091	10.760772	8.873512	11.211155	11.795872	12.041726	7.678026	10.37549	9.971417	11.57163	10.918011	12.3471	10.417636	10.553678
742	8.899778	18.151608	11.551033	11.350126	7.665108	12.625693	11.051212	13.611551	13.063308	18.010395	11.849683	23.01594	11.742367	16.533321	14.518652	18.625647
743	27.931305	9.660713	30.215769	19.07855	34.98243	31.975714	33.317375	11.618438	10.749254	8.118327	12.420244	14.931796	22.735529	25.641811	54.784286	4.291118
744	3.777735	2.712979	2.94624	2.757313	3.24749	3.164446	5.075217	3.224629	3.07033	3.711543	4.394968	1.976987	3.415104	4.660307	3.197043	3.556335
745	3.498213	2.794079	3.487084	3.423461	3.163696	2.689837	3.39804	3.270297	2.613147	3.161587	2.593622	3.555869	3.185869	2.588099	2.844966	2.658107
746	3.47571	6.715938	3.766104	6.669712	3.963885	6.402174	4.798718	4.192586	3.873134	4.414992	4.300459	3.924241	4.086529	4.591719	6.134816	5.299965
747	29.729652	36.547428	19.778799	36.242687	22.226578	23.363672	16.86302	29.336843	24.406576	20.140862	21.78336	22.079277	26.018066	31.278378	43.337254	31.982132
748	3.153104	2.130495	2.359436	3.120569	3.43701	4.39819	2.483232	4.053309	2.198307	2.593539	4.356184	2.342166	1.754556	3.640184	1.67793	3.068399
749	17.825798	15.828067	18.897524	16.900707	17.280922	18.054178	15.712375	15.487669	15.001129	15.227775	15.846627	16.753599	18.984453	17.748028	17.239014	15.693552
750	58.60635	65.567184	49.293831	57.597248	41.852402	54.466431	47.277588	58.020237	49.381054	49.345764	58.457161	68.5364	72.897072	54.468208	46.054386	44.436951
751	20.310579	14.543321	15.945425	19.790068	22.172338	10.553332	5.31464	9.092683	9.963895	16.699532	14.260621	12.868358	8.373635	16.857718	15.26718	11.691483
752	24.984222	20.083784	14.025613	38.910084	21.174965	34.990032	20.803215	26.693729	39.136734	40.750992	28.304079	50.499146	62.341064	26.170206	50.168789	42.560337
753	0.037422	0.031322	0.037023	0.027366	0.028965	0.030753	0.030498	0.034128	0.032103	0.02919	0.032899	0.034253	0.030183	0.032807	0.040723	0.027467
754	11.207347	21.572533	24.6415	20.787558	20.047506	15.592552	14.558075	23.720606	25.101839	17.299789	10.157824	20.314734	20.586351	14.435461	15.198172	16.006342
755	0.360703	0.28179	0.44534	0.436494	0.445791	0.204849	0.429612	0.444571	0.315647	0.445838	0.417929	0.325639	0.353901	0.378676	0.176427	0.289522
756	2.712993	0.530406	2.588966	2.09752	3.837993	3.590111	2.140467	3.180492	1.247449	0.41954	2.288706	1.336949	2.642538	3.074624	1.60395	2.372738
757	41.577545	35.983482	39.100075	24.0886	30.234051	16.561251	20.778696	30.648724	13.379981	24.159594	30.799171	39.754101	9.253201	40.190189	35.327976	7.012945
758	18.111862	18.508324	15.435825	16.242081	14.110392	11.544303	17.057232	18.517254	16.866833	16.220261	18.569141	14.501101	14.727981	17.170294	17.66996	15.613434
759	3.569996	11.805766	4.392099	6.581496	11.31036	6.172418	11.992358	11.784597	6.89785	7.227184	11.337721	9.314173	6.334795	7.8009	9.397796	9.186795
760	2.332691	2.670664	1.432371	1.506614	1.753567	2.202798	1.623808	1.628676	2.720122	1.857359	2.143733	2.062115	1.832909	1.571661	2.536592	2.478547
761	9.086576	10.201529	9.089331	8.797832	10.193393	9.601566	9.704552	9.743933	10.260561	9.685891	10.286511	8.033119	8.12723	7.92627	10.047305	8.929225
762	11.54448	12.743672	11.877903	11.861521	10.816354	11.33917	13.167171	11.15271	12.501024	11.321417	11.578744	10.622969	10.859632	10.864554	8.860884	11.006389
763	6.052781	6.108387	6.15907	6.031092	6.103433	6.199512	5.975596	6.103976	6.151242	6.116381	5.984782	6.033504	6.078257	6.089234	6.103059	6.053417
764	1.907246	1.529059	2.218322	2.115784	2.121439	2.152972	1.658724	1.641552	2.164015	1.956713	2.086504	1.654681	2.000346	2.17241	2.206293	2.483401
765	0.280803	0.288223	0.381656	0.396161	0.32406	0.480031	0.227718	0.359881	0.317817	0.389306	0.221786	0.274986	0.370762	0.275023	0.307269	0.421243
766	27.607372	52.033546	50.685684	42.735062	11.346198	46.181591	29.985453	48.112392	42.086536	25.679848	47.907043	44.647724	51.918488	20.007435	37.409161	25.582401
767	7.533728	6.250595	8.165427	4.517345	7.571157	6.850467	6.015594	8.516242	6.487707	5.203273	7.731286	7.905301	5.06864	5.391831	7.838809	7.544449
768	19.961653	20.500034	23.989889	17.938259	19.816189	22.117853	19.081535	20.063223	17.003418	21.843149	21.763599	20.769779	16.794447	17.054407	18.034161	18.00145
769	0.669232	0.833396	0.79101	0.072624	0.773026	0.9053	0.675768	0.512915	0.268788	0.846808	0.992051	0.809419	0.754363	0.775959	0.800176	0.820805
770	15.041912	22.313782	14.902395	16.221773	18.740139	21.43375	18.893177	19.480623	14.84249	19.0721	25.781754	18.019041	29.391619	21.574831	18.862652	14.711831
771	2.684243	7.926398	3.007859	2.312672	11.447671	3.532604	10.698408	2.564922	2.744968	1.082396	9.648214	11.986593	3.270488	1.621113	4.672768	6.730131
772	6.48237	6.592167	6.739573	6.34159	6.753988	6.446795	6.575554	6.610726	6.491488	6.467144	6.393133	6.518902	6.823818	6.638068	6.672145	6.634215
773	2.53503	3.031983	3.715185	0.701758	0.319661	1.825334	3.424836	3.655674	0.925435	1.40986	3.725124	1.123921	3.891378	2.827856	2.808681	3.563628
774	5.633108	14.392302	8.164604	8.941576	8.190586	12.237736	6.799408	14.823823	14.04718	14.847739	6.532593	11.174263	10.925304	9.965759	13.24676	7.178857
775	4.088985	2.329084	2.833315	3.60938	1.740258	2.832931	3.824447	3.079398	2.504242	2.761364	1.819353	3.077851	2.99611	2.414269	2.710786	2.130612
776	2.872664	2.282645	1.90817	3.575347	2.656507	3.078776	2.880142	1.452513	1.278817	1.566531	1.255591	2.962891	2.644364	2.917422	2.789919	2.055662
777	6.387821	9.07678	7.06479	3.984746	6.540755	8.853178	9.153695	5.923342	6.20381	8.03145	5.094839	7.829944	8.498931	4.377275	6.429632	6.508237
778	0.551086	0.569555	0.532251	0.373358	0.588557	0.580244	0.50475	0.568781	0.265085	0.477839	0.531515	0.417519	0.441762	0.619485	0.399184	0.421797
779	18.314434	18.60681	20.034887	19.78636	17.621555	15.040833	15.879127	17.460123	19.036993	18.349609	13.990759	16.160007	17.898098	18.826145	17.190605	17.565298
780	9.597596	11.937084	13.022973	14.20173	11.414184	12.78651	6.564889	7.82593	12.415734	10.129601	5.773526	16.025454	11.92766	10.53252	12.882997	11.206985
781	4.785655	9.826102	10.136484	8.53693	13.66352	14.453218	13.665638	8.19663	9.694209	11.588916	13.218375	8.855131	7.990361	11.865262	7.473135	12.817946
782	15.388353	38.892696	27.146202	29.46159	26.282568	31.044247	28.059774	16.14813	31.652702	23.466478	29.277529	28.59733	41.0756	23.190845	35.598373	37.746796
783	11.845778	8.450185	10.076177	9.535956	13.564149	12.640492	8.250475	8.845027	12.150311	11.926092	10.965465	11.97667	10.574483	10.372694	9.546521	12.162886
784	24.858416	24.833391	23.249498	22.976046	22.852085	24.320873	22.403278	24.864536	23.097149	23.876381	21.755341	22.624081	23.209034	24.760914	22.921171	24.662378
785	16.765259	16.453175	19.722166	13.645101	19.720833	15.247771	18.590096	17.959984	17.557726	17.983295	17.407801	14.222365	16.73065	18.917454	16.03507	14.555091
786	8.16333	7.950146	7.897805	7.977177	8.087429	7.875273	7.975179	7.944556	7.943148	7.800127	7.949238	7.961635	7.848137	7.98364	8.13692	7.979334
787	1.268308	1.277649	1.215816	1.234519	1.278078	1.224739	1.051991	1.278627	1.207851	1.268852	1.27106	1.204411	1.246222	1.253316	1.277862	1.26934
788	56.828011	43.402225	37.223392	39.67643	44.700714	43.03685	44.247601	56.234398	54.153263	42.111084	44.526043	43.253685	52.151249	44.950794	56.273781	64.609238
789	1.26217	1.584691	1.466033	1.412683	1.591082	1.528384	1.28786	1.490638	1.084325	1.590213	1.485779	1.467641	1.543718	1.372647	1.58993	1.517444
790	17.966564	5.302344	3.764317	16.66485	18.415283	3.322163	16.610064	0.538549	15.869968	0.203961	18.817982	12.14775	0.521669	14.629255	16.607946	18.749338
791	26.486221	26.368265	26.215897	26.551073	26.313936	26.25695	26.486032	26.282074	26.502672	26.24017	26.378569	26.497978	26.368725	26.433249	26.366789	26.443926
792	9.006601	12.417667	13.368091	9.637782	13.589751	7.972877	9.611432	9.983071	11.069299	13.776766	12.038861	11.894582	10.522053	10.161592	9.851459	10.411812
793	15.19292	11.776687	6.365234	6.064296	15.524726	14.235827	14.163304	8.987661	5.232198	9.070247	5.915102	5.601042	9.751783	7.350552	10.764002	4.517465
794	0.569327	0.619612	0.387847	0.621467	0.396386	0.413853	0.429406	0.53699	0.624612	0.347323	0.667617	0.625167	0.575713	0.664721	0.543815	0.516802
795	4.246367	2.456202	1.701823	2.277805	2.488923	2.191839	2.542382	1.964714	3.54464	2.961206	5.232464	3.641385	3.120842	3.642234	2.490454	0.640082
796	4.519953	7.36089	7.156744	3.834339	5.669106	7.667831	7.191946	6.370749	5.008985	5.99368	6.249464	5.288568	6.008035	6.406022	7.025758	6.211763
797	26.198704	40.438011	39.707554	27.900034	30.983303	36.063652	23.961517	28.134066	34.415291	27.306744	26.810669	33.175762	31.547056	25.79077	25.65539	36.319622
798	0.461331	0.460484	0.457956	0.465322	0.434897	0.427267	0.482524	0.457971	0.486552	0.468669	0.468442	0.481509	0.462834	0.47916	0.465961	0.483306
799	4.989852	4.995946	4.986315	4.947565	4.852198	4.657354	4.757642	4.804057	4.980178	4.92086	4.92179	4.886044	4.869341	4.93926	4.66324	4.621487
800	3.771333	2.576231	5.391101	3.027849	4.103998	1.917374	3.796782	1.923623	5.142887	4.908089	2.637341	4.460392	4.338963	3.704324	4.783461	4.278696
801	15.710735	11.202501	23.688148	15.235413	15.361397	15.823026	11.00809	16.596708	9.273073	8.557412	15.307014	22.565651	20.862135	13.026902	8.630708	19.52849
802	23.684345	3.987065	16.485521	21.464569	14.772788	29.173578	7.484002	26.788841	15.795119	17.057947	18.821058	8.583187	23.285034	15.392059	12.544488	14.299884
803	7.726573	8.263113	7.446584	7.279251	7.400141	8.009197	7.454187	8.986034	9.08402	5.304402	8.710845	8.755837	7.24264	7.215135	6.762848	5.872996
804	1.538731	1.477993	1.522398	1.646567	1.270994	1.657503	1.564845	1.980231	1.433162	1.287868	1.612557	1.871832	1.514822	1.217376	1.720532	1.614808
805	18.267405	21.285301	20.98081	19.107269	19.944149	18.563856	21.81517	17.647453	16.022823	18.43556	21.52833	22.649849	19.711796	22.105284	20.196087	16.386696
806	18.741449	17.092766	18.55555	19.424253	17.401928	19.000715	17.636053	17.97134	19.147827	18.559816	16.923758	18.846149	18.580362	18.135809	18.568785	17.666237
807	7.307509	3.060482	8.80731	17.312014	18.231112	4.781148	21.886436	3.392355	7.592399	3.241495	21.784502	14.439826	3.071297	20.105999	20.077959	5.947931
808	8.181768	7.642822	4.656983	6.327471	2.611657	5.332506	5.628921	9.16781	3.575231	9.565257	5.811854	8.358567	6.680706	6.730418	4.345823	5.009785
809	8.515094	8.408243	8.364296	8.380487	8.382733	8.523272	8.353512	8.344091	8.335316	8.483918	8.539269	8.430029	8.428695	8.53758	8.551614	8.421861
810	12.186744	12.610852	11.727996	12.357	11.655692	12.487691	12.549485	13.036544	11.514045	11.840065	12.573053	12.249849	13.494292	12.689609	12.550971	13.288736
811	41.961468	43.361732	40.045277	45.473194	45.620155	40.80159	44.293476	39.799892	43.817478	45.466682	41.725758	40.058121	50.301872	43.858822	41.642017	41.484394
812	19.960995	16.715519	16.894876	10.716302	16.601185	25.927509	17.069761	14.622261	22.366585	15.392645	28.447226	13.30262	19.777941	14.325136	24.687281	21.864344
813	14.240889	13.169651	15.662836	12.535172	11.75724	8.408504	6.678546	17.369905	17.61871	20.042	14.6873	4.921593	16.658232	12.65672	12.047519	17.990559
814	3.535065	4.205804	4.318192	4.200244	3.492478	2.604966	4.592245	4.278117	4.205034	4.60412	4.222067	4.088723	4.523513	4.070206	4.432277	3.475854
815	0.887984	0.987444	1.024261	0.934564	0.530984	0.812053	0.594392	1.099491	0.698736	0.950492	0.862529	0.664502	1.022433	1.131151	0.884263	0.824673
816	33.580502	29.498901	39.167164	22.2047	30.540424	37.192558	23.605894	33.344402	19.62907	23.278046	19.896555	31.415701	35.885475	24.918985	29.487753	35.454979
817	4.010342	3.535501	3.635708	3.859863	3.568407	3.748202	3.762836	3.82822	3.622707	3.655036	3.677106	3.567047	3.920736	3.507474	3.860867	3.756009
818	5.834723	5.794293	5.677758	5.008796	3.418852	4.679347	5.252354	4.294899	3.156148	3.222661	3.206017	5.610483	3.867156	5.209234	5.724267	5.242004
819	0.434443	0.36254	0.384645	0.386327	0.355828	0.478642	0.700281	0.695068	0.336515	0.494534	0.517108	0.413783	0.432198	0.417582	0.556513	0.381609
820	0.545203	0.25706	0.937022	0.718359	0.392448	0.85763	0.771783	0.327753	0.334048	0.757507	0.886966	0.721525	0.86399	0.90833	0.708158	0.494421
821	4.753986	6.009165	5.693922	5.802608	3.433699	3.757638	5.689679	4.913429	4.888237	5.076992	6.167929	5.694703	3.92155	5.845132	4.246673	3.951891
822	12.177253	16.536879	11.126486	20.640102	8.444431	8.162302	10.376249	11.979363	14.084418	11.029	13.445034	9.002922	15.556391	20.435448	16.064461	12.777373
823	3.934828	5.108904	4.772234	7.763077	4.544322	5.992059	4.45544	2.845317	2.830731	3.681493	8.488343	6.006299	5.231565	4.603183	6.512399	7.373561
824	5.234935	5.027338	3.356827	6.853766	5.11844	3.74676	4.511516	5.423001	5.522464	6.162121	4.238617	6.267385	5.635005	5.762266	5.138909	6.107293
825	0.146159	0.365601	0.277116	0.405464	0.395669	0.257712	0.311173	0.279403	0.695644	0.304227	0.446074	0.145322	0.641662	0.667514	0.205658	0.31369
826	0.645106	0.809681	0.549139	0.690798	0.748249	0.683526	0.806723	0.612228	0.745734	0.693515	0.67418	0.704648	0.743511	0.652464	0.787368	0.807934
827	19.47772	21.972599	19.936264	28.83782	21.074289	23.624729	31.522121	22.934603	22.613504	27.436213	20.030537	29.676189	31.361557	23.424631	18.722099	26.580826
828	2.452414	1.974201	4.552717	3.173176	2.806749	3.444507	4.349505	0.848787	2.642154	2.783483	3.262024	1.260215	2.489375	1.915376	1.40557	0.951368
829	1.424289	0.162634	1.415022	1.440703	0.331345	0.451114	0.871354	1.281623	1.126479	1.000921	1.427042	1.295931	1.43699	0.597556	0.852107	1.012745
830	17.22451	16.075071	4.375119	19.008217	15.771437	12.283134	17.514418	18.57991	4.29002	7.664039	6.237278	3.080363	18.776939	10.970129	5.85857	9.73467
831	14.781863	12.549354	9.007861	12.672957	13.521408	5.713818	16.106613	13.014422	13.278704	15.826592	12.384551	12.624205	8.597879	9.86605	15.068538	10.926508
832	14.536737	12.459598	14.965138	13.934981	12.968529	12.281852	13.049699	12.116167	14.297198	12.628133	12.184832	12.207092	13.905961	15.961364	14.082213	14.082831
833	18.39077	18.003954	18.080799	17.979166	18.437351	18.107248	18.32378	18.458416	18.016306	18.316668	18.159864	18.072756	18.424925	18.120056	18.106691	18.40661
834	34.861664	31.237303	12.769769	35.207733	6.591336	30.226534	38.936085	22.609774	27.198675	18.148981	34.438564	9.932455	20.859808	6.789455	15.818653	11.991816
835	24.806847	23.151396	24.62808	22.712309	29.235693	9.844197	24.321983	18.657963	18.039621	20.902349	24.779024	22.362303	21.65493	17.916321	23.458668	16.517941
836	1.668081	1.551215	1.838271	1.335832	1.526764	1.964742	1.414966	1.364503	1.473102	1.14483	1.709562	1.78887	1.655409	1.177244	1.49368	1.587055
837	1.974766	1.945347	1.93238	1.948624	2.016179	1.852195	1.885658	1.949623	1.972551	1.998146	1.907325	1.962516	1.881796	1.898194	1.984213	1.970962
838	9.402244	7.182085	4.62164	7.424119	10.223592	7.465933	5.732698	6.009091	9.110269	9.153366	5.785446	5.035948	9.960297	6.65906	8.031622	7.738239
839	11.616589	10.564215	11.548786	11.308342	11.582577	10.888969	10.612082	11.033245	11.459943	10.77338	11.865597	11.382233	11.315769	11.316827	10.764049	11.078222
840	1.108217	0.854817	0.750244	1.600205	1.022181	1.819487	0.701571	1.603518	1.829784	1.12975	1.378603	0.870941	1.826427	0.763591	1.610054	0.660112
841	9.102261	3.002577	8.722003	6.999009	9.235374	7.526814	6.795314	2.767643	9.46612	8.771701	5.537177	4.959326	11.394193	6.523568	10.353973	8.804812
842	13.81134	11.9529	12.911251	20.361343	21.682177	19.936136	26.002432	17.397999	13.537948	19.358587	13.572958	21.957634	17.581455	11.278499	25.106447	18.953495
843	8.667447	1.657522	8.745121	1.320573	3.501479	2.094255	10.560597	2.524159	2.334419	6.790466	8.935359	1.3455	4.516719	11.113174	8.527033	3.918115
844	2.682231	2.47688	3.510427	4.801781	3.121767	3.098015	5.588409	2.510229	3.300351	5.644394	4.381752	4.11248	5.996874	3.838622	4.92314	4.246182
845	4.71347	5.0675	4.822986	5.636014	5.95091	5.14041	4.468128	3.43691	4.918058	5.075567	5.707612	5.322801	3.317932	3.833042	5.950446	3.988969
846	8.143755	8.143526	8.157572	8.043186	8.057487	8.118051	8.008575	8.12187	8.135226	8.043184	8.100729	8.132345	8.159429	8.108281	8.122033	8.139934
847	6.840758	8.988153	10.320797	9.428285	11.974733	7.102993	8.589083	8.512094	5.739593	5.267828	10.878126	10.090566	7.219085	10.614645	7.690533	7.390825
848	1.084758	0.747945	1.216805	1.007614	0.802022	1.051823	0.926001	1.07169	0.730742	1.11154	0.769123	0.583309	0.520622	0.99888	1.238341	0.605188
