#simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_A001	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	i	i	i
133	30.347433	30.091389	10.603318	10.006771	30.692928	29.444321	29.880768	29.960384	29.707354	9.821531	10.194745	9.850171	30.588356	9.879896	30.388222	10.822213	9.542423	9.573379	30.446899	9.610020
134	9.969778	9.887665	29.168579	30.939659	29.977354	29.444620	29.292309	30.470646	29.076204	10.658442	30.138926	9.915233	9.360588	9.753254	9.749068	30.514927	29.756517	9.151104	9.307281	10.221699
135	30.329830	9.534110	10.073434	30.386875	30.006229	10.709500	29.716148	9.775396	30.472416	29.840775	29.594551	30.027254	10.216959	29.209488	9.237968	10.356030	9.349931	9.953392	29.721735	10.935752
136	29.282709	30.449650	30.423397	10.018044	9.890438	10.165622	9.988174	29.769550	30.421469	9.790112	30.162569	29.689367	9.691490	30.261623	9.953835	30.411236	10.071165	30.302841	9.647900	9.933434
137	9.294300	29.930712	10.419029	30.684385	10.514396	30.035789	29.573822	9.489348	10.901371	10.175592	29.340487	10.481444	9.042140	29.700754	10.277595	9.631732	29.947948	29.285389	30.256159	30.435356
138	10.138797	10.714480	29.844280	30.899446	9.380874	10.484856	10.302079	29.196264	10.363297	29.636660	9.963467	9.227286	29.635651	30.337042	30.241177	10.792639	29.512957	9.959352	29.445425	29.853209
139	9.927923	10.455164	9.371169	30.318983	30.339972	30.266815	29.022343	29.871399	10.400291	29.395252	10.822106	10.202581	30.573418	10.033767	30.638008	9.529191	10.161366	10.048885	30.178617	29.746841
140	9.857534	10.947546	30.700407	29.648403	29.208752	10.488275	9.737312	29.258955	30.642935	9.718220	9.644491	29.981867	9.846435	10.267492	29.182011	10.204426	29.917492	10.203307	30.477125	30.614323
141	9.920814	29.776209	9.622701	9.615086	9.399002	10.213453	9.551918	9.425300	29.353952	29.589682	29.722837	29.926580	30.187458	29.958996	29.535248	29.332706	9.544068	10.124799	9.354680	30.859491
142	10.171442	30.831591	29.929932	30.004068	10.463866	9.111297	29.549652	10.358228	9.379283	30.354713	10.586045	30.272120	29.255781	29.058832	9.763815	9.824204	29.524271	29.440931	10.142022	10.724956
143	29.633011	29.210144	29.595713	29.211887	29.980505	9.231026	29.276142	10.530162	10.013369	10.344665	29.614021	10.121281	10.150596	29.718809	10.064780	29.474638	10.528277	10.292619	10.593186	30.014204
144	10.292904	30.087420	30.394407	9.637036	10.172338	29.044035	9.287658	29.148325	9.139343	9.854998	10.190303	30.835329	29.892603	29.950031	30.816864	30.831505	9.917677	30.392132	10.446312	9.801609
145	30.728317	29.550047	9.217911	9.673972	30.306412	29.551790	10.321547	10.959335	30.882223	10.698157	29.671644	30.433661	9.965935	10.197246	10.042197	30.233662	10.587781	29.728556	10.246433	29.541494
146	30.217730	9.026776	10.337172	29.567781	29.696911	10.369647	10.408394	29.310061	30.517242	30.905552	10.657969	10.118031	10.199739	9.083785	10.861377	29.627495	30.792702	29.822420	29.941147	9.463906
147	10.770102	9.790779	9.473264	30.350321	29.671797	30.470655	30.045008	30.517033	9.858889	9.542199	29.474443	29.495203	29.563786	9.848135	10.464848	9.661098	29.287209	10.556153	9.785497	29.693373
148	10.042842	10.500372	30.114748	10.056974	29.764097	29.443647	9.787927	9.851762	9.222554	29.637772	29.588686	30.164629	9.735503	10.486324	30.120691	10.953381	29.871401	29.332407	9.755058	30.000351
149	9.354593	9.617968	9.885116	10.218400	29.524067	30.152851	9.887415	29.545464	29.569717	10.441934	30.467283	30.086847	10.432452	9.473112	10.165500	10.601473	30.875196	29.493887	30.410282	30.716389
150	9.560965	30.769756	10.035132	9.062312	10.748000	30.660130	29.685247	30.413158	29.609648	10.410167	29.367224	9.230451	29.631208	30.003120	10.026697	10.018323	30.212456	10.179317	10.380354	30.069000
151	9.941885	30.126507	9.097496	9.976946	10.329315	30.343805	29.724092	30.255402	30.477966	29.520975	9.738770	30.934435	30.308540	10.557818	9.513794	9.222535	9.909343	10.596133	29.212702	30.869011
152	30.783754	10.848254	29.591827	30.329725	9.811791	9.807204	30.020468	9.630881	29.561943	9.768914	30.749031	29.395365	29.353655	30.156565	9.831118	9.990712	9.698754	29.167202	9.354635	10.382902
153	30.042660	9.821234	10.574913	9.647139	30.529085	9.707414	29.728113	30.548506	9.984227	9.645275	30.213047	9.455518	30.103937	29.666311	30.762753	9.981423	10.576884	10.679588	29.279797	30.368896
154	9.735845	10.688283	30.040369	29.637121	30.477640	29.732248	29.270962	10.611646	10.910897	10.052670	29.686947	30.348341	10.275780	10.580257	29.478432	29.038311	10.226994	10.675522	30.225494	10.070844
155	10.023874	9.302258	29.373333	10.447972	30.298878	30.146902	29.872688	10.137327	30.700779	29.167841	29.791416	30.351414	10.011767	9.751228	30.624783	9.412858	29.862171	10.295189	9.023213	9.761741
156	9.172436	30.774498	9.663665	30.747566	9.981090	29.663193	30.327448	10.368755	30.592299	9.123833	29.614391	10.323418	29.275978	9.012689	10.600665	30.270885	10.261790	30.686199	29.158140	9.996555
157	9.250918	29.955420	30.371059	29.760378	9.978765	9.201254	29.784365	9.708824	30.557524	10.380980	9.466535	29.534775	30.853411	30.573490	10.324857	29.537270	29.243221	9.951004	10.823248	10.635327
158	10.312664	29.607904	30.642790	30.455589	30.025459	30.494106	10.059548	10.013516	10.038158	10.114408	29.606077	10.598404	9.743534	10.579750	30.000364	9.485483	9.214849	29.126284	29.655540	29.585100
159	29.213352	29.794878	10.510722	9.739389	9.758542	29.664896	29.741716	29.453705	29.549507	9.599550	30.068752	9.846259	29.902452	9.846856	10.160998	30.589142	9.151598	29.319656	10.263461	9.517880
160	29.958527	9.408477	10.754537	30.791885	29.577114	9.748476	30.219179	30.152802	9.692747	10.122863	30.426083	29.613922	9.505743	9.610520	10.401976	29.265770	10.442415	10.599195	30.744091	29.415192
161	29.887543	9.895717	30.753063	30.805902	10.664762	9.297112	10.358510	30.017477	29.970480	30.403322	10.946961	10.458627	29.820417	30.909224	29.617950	10.129465	9.328963	10.588192	29.417131	9.853494
162	30.129622	10.067942	30.914026	10.894659	30.540083	30.175770	30.006504	10.938415	29.236677	9.164264	10.472572	9.462174	9.333330	10.792336	30.535519	29.938820	30.500147	10.294705	29.177206	10.760281
163	9.903474	29.941317	9.268060	29.580677	29.541763	9.636105	30.070696	29.952873	10.720521	9.979682	10.077641	9.719893	29.802877	10.405099	30.679039	30.267916	30.042551	10.315400	30.698048	9.726742
164	29.894634	9.139051	10.476731	30.008686	10.505836	29.275429	29.820511	10.476358	30.419706	29.178436	9.675243	9.191407	10.552458	30.184273	9.169204	10.823781	10.449108	29.788643	30.175371	29.902506
165	9.936109	29.705376	29.161123	9.766560	10.113289	29.916241	29.630665	9.332284	10.826025	9.876136	29.928082	29.508869	29.299486	9.974916	10.018879	30.259466	30.143145	29.779285	9.304063	10.124831
166	29.305864	30.360081	10.830560	30.286600	9.630610	30.244871	9.339315	29.725325	9.675438	9.386222	10.398198	30.163734	10.017143	29.500345	10.699508	29.393606	29.523062	9.771179	30.193850	9.602877
167	29.545038	9.754238	10.512953	9.908300	29.969168	30.847277	10.358980	9.249926	9.742917	30.408100	30.877487	29.131594	9.978819	9.753983	29.766335	9.664665	30.245707	9.838989	30.426805	29.958071
168	10.093539	29.610954	9.556486	30.640068	29.411228	30.031818	29.392708	30.395681	30.447489	30.200060	9.473231	10.287027	29.979408	9.715334	10.786459	9.567697	29.948908	10.461631	10.737766	10.565259
169	9.830195	10.042265	30.491480	9.243619	9.876609	9.776400	30.378149	29.563425	10.917086	29.834488	30.708773	29.606716	29.645267	10.415499	9.632501	29.961447	29.275129	29.104271	10.952534	9.560699
170	9.835110	29.812708	9.950266	9.588436	10.302653	29.529217	10.655733	10.911619	10.155070	9.669107	9.535007	29.150496	29.688997	30.062357	30.737646	29.614403	10.360479	29.153376	29.425245	29.370787
171	30.525791	9.590139	30.753727	9.823629	9.569717	10.438863	29.940075	30.501764	29.449749	29.498005	10.409161	30.751350	10.666445	30.939255	10.533118	10.223353	10.805288	9.507984	29.955536	29.942076
172	10.125226	29.181633	30.982428	30.836098	9.749900	9.267529	9.321819	30.301901	30.252310	29.590534	9.415310	9.102720	30.161041	9.140371	29.957872	10.648198	10.703385	29.974379	10.646597	29.306730
173	10.976302	10.859608	29.444777	29.543135	30.144327	9.494125	9.856032	29.547041	9.263413	29.003248	10.581017	10.197295	30.303637	10.113896	10.414648	9.544224	30.105148	30.607813	29.783943	29.632721
174	30.085735	10.007283	10.171615	10.351061	10.152090	10.173115	29.207447	29.381613	29.987471	30.193941	10.080345	30.053158	30.366898	9.998141	10.210534	30.462011	10.070728	29.633224	9.793889	29.958086
175	29.549887	9.729728	10.236707	29.192551	30.412106	30.493181	10.264268	9.882666	29.433111	30.231228	10.853836	10.719029	9.934212	9.625773	29.135767	29.920536	29.542055	9.604650	29.724726	9.410078
176	9.988124	29.394421	30.415264	9.630041	29.929392	9.620811	30.545179	10.719603	29.277775	9.836708	29.983381	29.546097	29.865139	10.466358	30.061695	10.187160	10.897990	9.748572	10.324488	30.269161
177	10.180978	29.347202	9.871479	29.800634	9.378634	30.125357	29.908241	29.521078	29.315300	29.100012	30.590097	9.737510	9.654685	29.460325	29.826515	10.594004	9.104773	10.185797	10.174758	9.927789
178	29.174280	30.071547	29.883715	30.443998	29.509073	10.554211	9.329853	9.531480	30.845287	9.370731	29.496574	10.002993	10.007618	29.776487	29.678715	10.622506	10.818009	9.735091	30.050879	9.970568
179	30.624493	30.541664	29.668352	9.244477	29.523912	10.025791	9.374442	10.342173	30.547451	9.963855	29.046364	9.959525	30.521656	10.243285	10.136392	29.944891	30.281296	29.418491	9.372237	9.331795
180	29.956547	10.106504	30.638126	9.578422	30.450228	9.591065	9.961003	9.906461	30.490387	29.631254	9.786143	30.131590	30.640497	10.189027	10.063059	30.196499	10.919436	10.209721	30.265303	29.446365
181	9.843013	9.805339	30.436310	9.306441	30.417273	9.870635	30.946312	29.696239	9.780096	10.647452	29.465412	9.876113	29.221750	9.818267	30.966593	29.994310	10.128042	30.547457	29.723349	10.072178
182	30.495958	10.316889	30.966984	9.414508	30.388567	9.317405	29.950869	9.776487	9.623041	9.220602	10.784576	29.358059	29.119829	9.055144	30.175138	10.588893	30.732361	9.403348	30.347609	29.662148
183	9.210681	30.076906	29.971399	29.949543	9.725203	9.057536	9.842113	29.795687	9.322976	30.482788	30.473890	9.520208	9.736774	29.406845	9.894499	9.097044	30.257307	29.768883	30.818718	10.612402
184	29.261703	29.563486	30.091181	30.318817	9.415751	29.109522	29.605946	10.526357	10.068584	29.782827	10.363710	30.470881	30.184097	9.338242	9.631880	29.355005	10.575571	9.655453	10.067351	10.062562
185	29.419853	29.411039	29.417978	29.941645	9.641351	10.000137	29.880167	30.070511	10.290495	10.120172	30.338589	30.515326	9.256272	10.117784	29.313757	29.800890	9.488301	9.535659	9.574509	9.456517
186	10.620921	29.500164	30.554474	10.142628	9.898115	10.404510	30.199736	10.579200	29.953772	10.496201	29.680534	30.190308	9.914751	10.063658	10.350097	30.525955	30.640762	29.964867	30.165020	9.849128
187	10.193718	9.624812	10.310405	10.313848	10.086463	29.969179	30.017921	10.175418	30.916487	10.229617	10.382883	30.104019	29.961716	9.162154	9.660191	29.441589	30.851101	29.814856	29.565500	29.056938
188	10.275837	10.776634	30.047401	10.141707	29.749414	10.145898	30.064941	30.475630	10.663795	9.640329	10.532641	29.299593	30.360195	29.521976	10.189775	29.995695	29.558853	10.110325	30.876797	9.739398
189	30.500320	30.237560	10.421378	29.936237	29.660984	30.355499	9.563465	10.123275	10.735607	9.887083	9.765263	10.732574	10.444242	10.091105	29.033817	30.779287	30.518270	9.978265	29.741598	29.895857
190	9.609799	30.857365	29.291449	29.688381	9.528132	9.513321	9.722791	9.393968	10.364356	9.191067	30.427591	29.452377	29.838137	30.395864	9.287465	30.781897	29.972658	29.402491	10.057384	10.856984
191	29.615440	30.600704	10.435475	10.164256	10.584286	9.737262	10.113394	30.702730	29.334593	10.275612	30.158680	30.129345	29.851143	29.881321	9.700383	9.968191	10.139688	30.365993	30.399961	9.412372
192	10.126348	30.642771	30.390076	10.247961	29.903502	30.332413	29.728998	9.908871	9.774551	9.552269	9.732004	30.553923	9.596437	29.852894	10.700499	30.203377	10.707702	30.541620	29.716265	10.038190
193	9.544500	9.505163	10.190670	9.708588	30.220707	30.508114	9.292411	29.540499	30.573229	30.793011	10.334759	9.605567	9.449103	10.856850	30.502771	30.517700	10.774383	29.526869	29.878080	29.994652
194	30.838387	29.324203	30.671883	10.076232	9.679550	9.137955	10.284039	29.235292	9.537089	30.764948	9.766372	10.929156	29.892492	29.881702	9.210444	10.440958	30.362154	29.543983	10.276490	29.387159
195	10.547054	9.948702	10.466830	9.869007	29.519794	30.382931	10.264758	10.422033	29.292385	30.696812	30.824980	30.089689	29.425438	10.677562	9.571012	9.393435	9.092216	30.678705	30.375189	30.793592
196	10.008247	10.494928	29.264889	9.579648	29.962181	10.480079	29.626362	29.309641	30.016369	9.846222	29.961552	29.189934	9.790058	10.281268	10.016496	30.929752	9.382883	9.107230	30.319881	29.825575
197	30.551558	9.218849	29.645399	29.255100	10.389639	9.768876	30.413185	29.771524	9.999899	10.214581	30.226923	10.385848	9.928706	29.691790	10.491364	10.121190	30.909943	29.325008	30.465174	9.152273
198	30.365421	30.068493	29.405729	29.410398	29.139069	10.270612	29.338800	29.799820	9.875135	29.716949	9.681956	9.620542	9.628942	9.695484	30.022135	10.384759	10.352047	10.108398	30.302423	9.522417
199	30.127041	10.864223	29.323317	10.323319	9.504637	30.670765	29.196718	10.436892	10.102071	30.508261	10.057152	9.766750	30.229092	29.450882	9.840242	9.431994	9.129256	30.552734	29.151823	30.211269
200	10.124370	10.526549	29.855177	30.372860	30.392990	30.601442	10.232839	10.008452	10.086165	30.143372	30.481792	9.879191	30.028070	10.641743	29.480865	10.625114	29.064606	9.347571	9.733868	30.091698
201	29.950022	9.396386	10.151653	29.593805	9.641558	29.935122	30.001513	29.581423	29.917263	9.629448	9.919909	30.192869	9.974982	9.987728	9.771654	29.922909	29.579201	10.408493	30.555010	9.473412
202	29.807680	9.462935	9.102153	10.871536	29.171635	29.575930	9.479726	30.548834	9.632524	30.508020	29.736221	29.339247	10.110489	29.544783	9.858338	9.543621	9.622994	10.582178	30.199488	30.686859
203	10.431538	9.042293	30.096844	29.627895	9.404822	9.900443	30.394470	9.438578	29.795395	30.367012	30.223228	29.415564	10.508402	30.162363	9.635338	30.750143	9.671825	30.528219	10.481241	9.964561
204	29.510761	9.516397	9.756227	9.923438	10.334169	29.700027	30.867981	9.472573	30.837156	29.787207	10.848007	29.424223	10.003915	30.396015	30.051754	10.491078	29.866604	9.948593	29.860340	9.876039
205	30.634705	10.551190	30.528803	10.630775	10.163518	30.675957	29.974810	9.147237	9.711432	29.422707	9.498337	10.140018	30.268631	30.165827	29.098671	9.788150	9.669960	30.608313	29.819063	9.529510
206	10.416656	9.954135	9.476073	29.417366	30.127161	30.054611	30.051231	30.591267	9.481638	10.774610	10.255277	9.488348	10.552370	9.291069	30.068253	29.792830	30.134039	10.270629	29.856424	30.117277
207	30.244106	10.220779	9.951726	30.435450	30.129595	30.085093	29.330576	29.185730	9.924424	9.553810	30.217398	30.802259	10.155264	9.277785	29.253525	9.197183	29.804619	10.431646	9.232308	10.265326
208	10.626875	10.406765	29.124031	29.520166	29.758795	9.969991	29.637793	30.600437	10.161007	29.842960	30.082161	9.995676	10.048512	10.953276	9.249534	10.593600	29.562557	30.395100	30.467375	10.082581
209	29.837231	9.619758	10.021144	10.149063	30.926136	29.124866	10.418546	9.874176	10.149890	30.791784	9.241753	29.511047	30.190588	30.044926	30.704710	30.412939	9.802132	9.468052	30.094675	10.563976
210	10.123796	29.226688	9.886116	29.247009	29.184944	10.253237	29.678028	9.008215	29.869108	10.230974	10.872301	10.589990	29.638027	29.670298	9.266413	9.180534	30.597881	30.008528	30.004528	10.080039
211	30.788162	10.094863	30.717216	10.157635	29.875095	10.111172	30.502256	10.014930	29.863712	10.686489	29.934351	29.391346	30.619774	30.266275	9.997057	30.516048	10.871597	10.377675	10.901359	10.103149
212	10.647161	9.900211	29.529247	10.240523	9.304574	30.814806	30.232458	9.363507	29.693851	10.881409	9.377461	30.056305	30.444044	30.335278	29.989723	9.234384	10.650100	30.025972	30.153433	9.784000
213	10.190429	30.244118	30.227413	29.574903	10.805912	29.741024	29.812826	30.138142	9.977951	30.016140	10.978317	10.516939	29.221188	30.299063	30.852161	9.961648	9.694593	9.783831	9.407281	9.478275
214	30.303028	30.237476	10.059840	29.903605	10.044033	10.334290	9.631079	9.588088	29.784723	30.208590	29.567604	10.186802	10.325057	29.399151	29.414356	9.586631	29.576073	10.105190	29.909714	9.602380
215	29.776413	30.270269	29.893759	9.330947	10.787094	9.458295	9.385703	10.099467	9.154854	29.508125	10.180363	30.373493	30.419249	29.450836	9.984385	30.135885	10.543790	29.671785	29.700199	10.564683
216	10.184123	10.870276	10.063399	9.659013	9.995102	29.759602	29.188473	29.585964	30.930132	29.994221	10.302290	29.949957	29.629522	9.447539	9.315043	9.658958	29.916634	30.719732	30.057051	9.742963
217	29.617565	30.303577	9.981316	10.533663	29.807726	29.761213	9.855315	10.641750	29.659863	10.029534	30.002590	10.405744	30.109123	10.103965	10.167073	10.956704	29.585503	30.199677	10.316196	30.234785
218	10.134776	10.521113	30.619286	10.504470	29.946417	10.649897	29.645350	30.056530	10.147305	9.833005	30.381523	29.418962	30.811005	10.777857	10.196024	10.464760	30.281933	30.108177	10.227403	30.076063
219	10.038046	9.673185	10.936438	30.648920	29.849232	29.406208	30.620316	10.174399	9.787889	10.514779	30.682518	29.599043	9.780894	10.315006	29.104412	29.778921	10.161777	29.832188	10.139284	29.663282
220	30.510435	10.334561	30.157562	10.785940	30.332367	30.446421	29.723982	10.924950	29.425953	10.364717	9.465908	9.982342	29.699991	10.035081	29.393333	9.058222	30.238960	10.689791	29.521088	10.742843
221	9.969389	10.214027	30.412579	30.020838	10.735467	30.001467	9.102570	29.836271	10.123147	30.186020	30.580194	10.256535	29.278488	29.809292	9.196088	10.021570	29.854761	29.709551	10.209206	10.223659
222	10.799735	10.367352	29.199488	29.885027	29.876913	9.112986	29.737598	30.500343	9.640198	29.901991	9.970329	29.911837	9.899239	10.045302	29.543831	30.539240	9.925972	10.614204	29.594790	10.716496
223	9.951347	10.465935	9.357995	30.691420	9.423494	9.619113	29.915127	29.350725	29.650692	29.930292	29.165350	9.629988	30.084465	29.327507	29.543365	9.246624	10.525570	9.755443	9.976810	30.479216
224	30.235395	30.477758	9.914054	10.707365	29.066034	10.424843	10.649809	9.657460	29.801233	30.898479	10.572289	29.414423	30.095186	29.549719	10.251902	29.715889	29.830601	10.283281	9.312070	9.443877
225	9.610846	9.269226	10.692526	30.687031	29.192204	30.259005	9.594901	29.034811	29.479038	29.805971	10.105517	9.905406	10.223696	10.007493	29.407648	29.990894	30.271494	9.580140	9.781056	29.483494
226	30.253685	30.025608	30.275959	29.773817	29.706301	9.518788	29.915518	10.632525	10.568909	9.562827	29.339882	10.763563	29.565395	10.508933	10.666417	10.452070	10.227980	29.967838	30.219337	9.434472
227	30.319746	10.610847	29.818766	10.260564	29.145786	30.376352	10.440169	30.321672	9.245790	10.717229	9.630849	10.438692	30.579906	10.053247	10.071498	9.159073	30.379038	30.073847	29.911602	30.245682
