#		simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_A006	simf_A007	simf_A008	simf_A009	simf_A010	simf_A011	simf_A012	simf_A013	simf_A014	simf_A015	simf_A016	simf_A017	simf_A018	simf_A019	simf_A020	simf_A021	simf_A022	simf_A023	simf_A024	simf_A025	simf_A026	simf_A027	simf_A028	simf_A029	simf_A030	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_B006	simf_B007	simf_B008	simf_B009	simf_B010	simf_B011	simf_B012	simf_B013	simf_B014	simf_B015	simf_B016	simf_B017	simf_B018	simf_B019	simf_B020	simf_B021	simf_B022	simf_B023	simf_B024	simf_B025	simf_B026	simf_B027	simf_B028	simf_B029	simf_B030
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	c0r8	c0r9	c0r10	c0r11	c0r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	c1r8	c1r9	c1r10	c1r11	c1r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i
42	14.795469	4.527305	14.200333	9.627662	10.089331	13.763887	10.967814	10.850350	4.376672	4.938807	12.510268	14.181540	15.612471	13.083356	10.218245	9.952950	12.195684	9.196310	16.322899	7.641661	10.966230	12.870927	5.203362	9.134761	14.219302	5.497008	4.396453	9.220515	12.655087	14.168534	8.132619	17.110571	12.941009	15.352146	14.814783	13.866287	5.461001	12.730630	9.988196	18.363411	10.820011	4.919181	16.461823	12.839122	5.728050	16.675999	17.715572	7.236061	10.167644	17.063730	20.959688	15.285802	13.576438	17.955462	6.342608	15.160666	14.959563	9.336767	7.079546	8.986800
43	13.505479	5.330087	8.821173	15.911432	10.637551	13.848573	9.296225	13.259248	8.935453	9.183645	13.799802	5.978308	15.282492	14.331359	4.716651	7.639093	10.131637	10.751210	11.438226	7.696112	10.282145	11.741179	11.082299	10.131172	6.674750	4.087607	6.444131	7.123010	9.869493	4.987540	9.702420	6.418905	16.742241	15.786411	8.369853	11.984360	20.718670	22.001190	7.506962	19.608366	12.693266	13.190686	11.068046	13.986735	7.375350	5.999728	12.392301	17.458822	11.105870	12.974393	7.195158	10.473735	10.684357	7.481008	14.988370	9.571784	6.369357	11.897513	8.395448	11.549925
44	14.481147	9.196579	10.277882	7.782733	9.264024	13.413809	16.491451	9.447671	16.248724	9.947737	5.806343	12.943905	10.376700	9.882297	6.170413	7.612379	12.283953	12.903081	9.352820	6.446075	13.274073	13.429482	11.654036	14.030342	13.386005	3.377103	9.657954	4.110456	12.088559	7.503746	15.471118	16.119967	5.305316	5.440650	13.520913	3.229385	19.217497	12.569970	13.483927	8.116726	13.481761	20.872322	14.698851	14.449668	12.854676	14.324821	10.238084	13.852724	10.764616	16.417835	5.430339	12.469063	17.123222	12.590240	17.078930	16.465879	13.212616	15.709301	20.299927	12.275042
45	9.526256	15.208493	3.428751	15.193879	4.210917	4.926755	9.484100	7.825362	7.215796	13.953322	13.848169	9.112152	9.745364	15.680671	13.094044	17.500507	13.668365	14.158004	8.773095	7.980216	3.469786	10.185695	4.558304	10.273784	3.359804	10.481201	16.555643	10.370513	12.360393	6.508846	20.387791	20.935617	12.927238	4.840951	16.670523	14.514627	11.603887	4.198149	17.828844	4.565678	14.094555	8.764380	9.438263	8.463381	21.082600	12.530476	8.752473	9.010765	7.934216	2.866647	16.742617	18.771109	6.379020	6.469618	21.371910	12.013665	20.038849	14.830878	6.371755	14.616630
46	11.552485	12.011759	9.142496	4.079516	11.806030	13.674144	12.227973	10.912391	11.541006	5.778335	8.027388	14.088647	12.929466	12.590284	10.675258	11.412966	12.834495	8.676929	1.879222	12.624785	4.357951	10.762653	15.915421	4.348883	6.205237	4.655988	13.673864	12.407899	11.637091	10.801724	15.354414	11.051629	12.091446	7.250886	11.149629	18.344723	20.722982	7.106439	9.613633	11.813030	13.831583	10.344959	19.220760	7.908933	16.796030	14.532773	15.300726	17.105042	14.812014	9.060321	11.825753	15.687154	14.300794	14.372571	19.591726	9.816605	19.030283	20.285990	15.066046	11.728747
47	17.914656	6.429138	12.353915	18.246735	6.874174	15.993277	11.904242	15.238677	7.916897	8.393795	4.009718	9.783406	10.827947	14.549155	10.017746	14.216628	5.044977	6.420792	7.527390	11.651318	13.580837	11.598350	7.727084	3.804633	18.123259	3.818047	9.633048	2.753776	9.763317	4.028010	10.237555	15.422320	16.947519	11.888220	12.389895	5.203585	7.699626	12.878018	10.185411	17.716051	12.049252	12.965677	18.133926	16.531170	3.539464	18.211981	8.237400	11.648844	15.261994	12.676890	13.057399	17.763191	11.739320	21.225296	12.017623	14.908010	9.643989	12.660788	15.007380	17.453373
48	3.976852	6.723154	8.778040	9.832407	12.319625	11.535276	11.421965	11.046860	6.682789	6.000781	5.962679	7.174095	4.812912	9.593941	0.865390	5.126127	4.687999	14.484222	7.461294	7.921789	9.382667	14.899325	2.828087	3.826129	7.031890	2.010318	8.441537	3.968616	13.793834	15.280417	20.151999	10.393976	13.545002	7.337900	8.418444	6.609455	17.221054	18.213333	6.117096	7.073383	7.821122	19.532246	9.812972	17.797035	12.677809	14.699362	12.194564	18.567608	20.722700	5.090294	11.515709	8.221298	18.059462	5.327067	18.640177	5.981637	18.853987	21.198200	10.912484	19.331295
49	8.216728	3.659461	15.470217	17.547956	18.521431	14.796549	8.452738	12.650361	4.367670	8.518353	6.670189	15.482078	5.466811	9.926363	7.906206	8.819824	4.415318	3.310347	10.427002	16.171888	5.799873	12.551277	2.546732	4.581776	7.000131	1.496479	15.345685	2.922318	8.396894	8.765594	6.206549	5.519837	21.016665	15.408072	9.707923	16.409533	8.299572	8.211731	13.990352	16.245935	14.436018	7.047168	12.745896	2.169955	16.002039	21.128887	20.805765	5.910404	20.156647	13.402482	11.304348	19.057619	18.041222	12.278802	14.894926	17.627756	15.568805	11.146964	4.471127	10.078870
50	10.142591	10.192479	10.196868	10.069762	10.063474	9.901626	10.280951	10.345858	9.817204	10.003033	10.102322	9.967544	10.219225	10.042268	10.138891	9.771687	9.735190	10.127441	10.266733	10.242714	9.917693	10.360311	10.126356	10.331091	9.855000	10.026382	10.217726	10.166920	9.999386	9.836591	14.458680	13.786112	14.021148	14.213042	14.358770	13.969791	13.818947	14.189445	14.482126	14.346759	14.289629	14.243766	13.889050	14.080935	13.636975	13.812541	14.040609	13.706716	13.855973	13.736026	14.468216	14.358130	14.235455	14.354237	14.430857	14.072678	13.678261	13.783857	13.810723	14.021288
51	10.054770	9.366802	10.386485	10.391372	10.417001	10.518669	10.570188	10.004469	10.593839	9.563554	10.474653	10.421608	9.642126	10.251660	10.117931	9.799854	10.177486	9.226594	9.901550	10.463091	10.405601	10.411818	10.106160	10.140927	9.543728	9.488231	9.592542	10.459715	10.486074	10.238759	14.008254	14.394873	13.726536	14.238709	14.223485	14.556974	14.459361	14.335340	14.041323	13.848293	13.879945	13.923788	13.737041	14.200270	13.371727	13.596231	14.376788	13.449858	14.757607	14.293857	13.631543	13.514929	13.129909	14.002880	14.501095	14.239816	13.412887	13.358778	13.808093	14.210147
52	10.478891	9.957748	10.307454	9.352300	10.652775	10.336901	10.128154	10.136744	10.261380	9.264184	9.923134	9.733319	9.643986	10.281779	11.074530	10.377249	9.915461	10.076566	9.630918	9.240659	9.324154	10.054707	10.757350	10.460198	10.270035	9.120420	8.975352	9.035571	10.718704	10.756450	14.561707	13.308055	13.159563	13.587112	14.295376	13.443223	13.132587	12.839531	12.692485	12.690713	13.922761	13.218430	13.775819	12.698699	13.897821	15.317706	15.158429	14.921202	13.384719	13.559789	13.333171	13.972301	12.933106	13.126052	12.929265	13.819292	14.981638	13.965433	14.767952	13.278952
53	9.637407	9.749470	9.493545	10.139153	10.425993	11.422632	9.672864	9.887287	10.327266	10.298095	11.322314	10.870397	10.843427	9.774986	9.989937	10.387439	10.614786	9.432182	10.246943	9.920837	9.435137	11.573868	8.816267	10.177691	9.685858	10.059118	11.175669	10.323630	10.221066	10.213888	15.118204	15.012817	15.050926	12.770454	15.481763	13.916003	14.018243	13.899907	15.076751	13.796187	14.418492	13.555056	14.256134	14.682097	15.885166	13.432512	15.013309	12.920307	14.638427	14.811300	13.304145	14.130439	12.714906	12.764094	15.175494	13.852915	15.143555	13.930812	14.186617	13.847181
54	9.315054	10.384095	10.865052	10.744646	9.169541	9.751966	10.477265	8.578124	10.741408	11.281608	9.017636	11.137738	9.651917	11.000871	9.457684	8.197043	9.549903	10.964717	11.423904	10.745792	8.512283	8.374810	11.698810	9.766435	9.533089	9.681685	9.296729	11.741489	9.939592	10.678232	15.997937	12.566755	15.037403	13.450858	13.137074	13.990070	14.112775	13.945608	15.788522	15.879617	13.822763	16.482719	12.079387	14.591044	13.156538	15.509746	13.916432	15.267905	13.119335	15.490252	14.246175	13.100420	12.179986	15.207475	12.611503	13.222545	15.661836	14.707667	14.377514	13.917078
55	9.048887	11.699358	10.250548	10.314913	11.620124	7.818369	9.995823	9.778452	9.007791	9.216419	10.372767	10.191812	10.990954	9.724782	8.907096	8.855843	9.273908	11.434911	9.367341	9.628897	11.424599	9.840098	11.135571	8.948874	9.968829	10.010326	8.173108	11.184268	9.664464	9.603655	12.123829	14.473129	15.568718	13.221763	15.748131	14.596937	12.958298	14.753982	13.900477	14.642117	11.935263	15.884606	13.644557	14.636106	13.103312	15.105298	14.945177	12.814569	14.499592	15.094872	13.077011	13.519493	15.258471	16.314018	14.519391	12.851732	15.182426	16.613930	11.607570	11.762307
56	10.474951	10.152002	12.148667	8.608667	11.278426	8.500001	10.114930	8.475207	11.046220	11.032906	8.004884	9.533392	11.286751	11.155418	7.328651	11.149629	11.752754	7.932861	9.689747	10.350821	9.845778	8.762180	9.765142	8.935625	11.091600	8.791520	8.298100	12.009337	11.213020	10.031758	12.046481	13.404819	12.519008	10.895144	12.887392	12.489733	13.188906	12.137362	10.597488	13.374188	11.708867	14.071763	14.646326	12.609981	12.669125	14.133047	13.072784	14.602363	15.549800	16.902811	15.794739	15.753333	15.437294	11.611503	16.596209	12.962626	12.768492	12.590785	13.182716	13.549665
57	9.316284	6.984844	11.426042	10.014107	8.951518	8.045048	9.856822	8.642147	10.313366	8.762853	8.509709	10.992401	11.263016	9.413487	6.906332	7.337085	10.315243	9.593871	13.178726	9.289598	8.998655	8.140847	9.145973	9.051487	9.888644	8.439909	10.827379	10.471058	9.908422	9.397487	12.650157	12.038847	14.432775	14.767080	10.216575	13.165558	12.907848	12.836420	15.066650	16.654526	14.742826	13.074662	15.813128	14.779284	16.205835	14.741061	13.996384	14.040712	15.919530	15.160885	17.558586	12.538745	14.475648	13.144120	16.553226	14.143823	16.744534	14.296391	14.349987	12.282953
58	9.501706	8.478933	12.043082	7.334452	9.462967	10.028312	10.611641	9.552887	9.717950	9.605208	13.332549	12.187781	12.590961	11.005456	8.585681	7.047225	9.430592	10.734986	10.371430	8.945043	9.844135	10.583504	6.719426	12.162887	8.716201	9.376326	10.070451	11.918477	10.211747	7.009116	13.922025	13.622969	18.067495	11.557337	12.143886	13.986593	15.511886	14.455632	15.314260	16.685797	12.583946	14.042306	14.857265	12.922760	15.510516	14.920915	13.839425	11.406899	15.281796	11.677978	14.109053	16.937469	12.364758	12.345489	13.792796	15.711085	10.549588	12.168160	14.227914	16.366291
59	11.148300	10.818327	11.497768	6.470886	6.556443	12.490918	12.080371	10.996099	10.792583	11.653358	11.802434	8.698140	11.463798	11.128809	8.824251	13.581754	7.225842	9.603119	12.501099	11.436475	11.081877	12.711170	6.890400	10.488562	12.238506	6.333739	11.884875	9.847920	10.821943	13.915620	17.843876	16.655741	11.987448	14.640397	11.450085	13.541182	13.758973	11.023427	9.246196	16.400719	13.638507	11.906736	16.813583	12.646348	17.352825	12.629408	14.539814	17.077591	10.172358	13.409769	14.468366	16.995388	18.117041	13.906893	16.352345	14.836304	16.054110	14.355905	12.380171	14.573535
60	11.690544	12.710249	8.802242	9.729111	11.846512	7.887294	11.035485	13.427862	9.029148	6.974063	6.281600	11.359362	6.609231	8.223907	6.771634	13.092624	8.071991	7.487751	12.453863	10.871971	9.631230	12.959064	8.724813	6.576613	8.562406	12.486579	10.597128	8.466361	10.736700	8.062510	18.162933	13.058778	11.548044	14.655655	15.197636	16.602953	11.795403	13.219160	14.522963	8.767149	18.009302	15.746457	15.045427	13.673750	9.154641	17.465813	12.918900	15.252566	15.838933	11.042664	15.117020	13.031688	13.375625	11.047631	15.363065	18.009998	9.097424	17.064646	13.562412	12.140281
61	10.074153	10.138978	11.388992	7.703350	11.949442	10.766371	8.392053	11.571460	14.008686	6.238470	14.507919	8.682547	8.078242	11.377501	6.845769	12.181191	8.094839	11.723926	5.903393	8.904070	10.784171	12.661863	10.489841	14.625990	12.219223	11.543538	11.205769	5.485998	11.613084	12.958912	13.546944	11.348536	14.242317	9.027427	14.348668	18.346792	11.623916	18.177624	11.970876	14.969853	16.243206	14.450264	19.353849	16.375858	12.088878	10.885497	16.569132	16.883204	14.580279	15.664648	16.254276	17.476185	11.744219	18.813759	17.292807	11.365059	14.837646	10.319182	12.903727	18.404324
62	5.258220	8.338451	12.152416	9.081436	5.621545	8.512030	12.310427	8.893601	6.839416	11.689089	10.451771	13.033795	10.250868	5.228096	8.154713	9.338099	11.768533	11.663879	6.914524	11.535638	7.421804	8.715418	5.863556	10.657785	6.819476	7.838141	14.087467	12.225507	8.332026	5.673828	14.873888	14.134403	10.448936	9.458786	17.578911	10.472215	10.056151	10.065239	12.146082	15.527209	14.895441	18.818405	12.514194	16.083925	10.966035	14.283250	12.894597	10.793103	15.622535	15.492532	19.073122	15.375753	15.485723	17.485601	10.102741	8.613252	11.827569	18.490616	14.221799	14.616448
63	9.450451	9.631709	7.944465	11.327042	10.351833	9.322726	6.596268	11.888525	7.763189	10.091903	10.092588	14.258923	9.488048	9.104001	8.048021	4.792804	11.029487	8.692942	10.339420	6.332131	6.516831	10.422932	10.654894	8.806800	6.830266	8.891093	9.796195	15.001443	5.551917	14.396112	12.039034	12.145731	17.261705	10.933814	8.400937	14.476325	17.965248	11.448604	9.588970	15.514343	12.471888	17.616730	12.149767	12.375417	16.327656	17.747972	12.806040	17.104811	20.642738	11.273778	14.384966	19.161743	8.419060	8.063573	17.100138	12.179684	19.375795	14.907578	16.224308	16.536665
64	10.803665	12.238551	9.999856	6.715970	7.166309	13.086559	13.804121	11.171278	8.389093	12.743905	9.682884	10.033277	11.145285	12.230666	9.899669	11.694035	12.551696	8.827838	5.110624	10.256330	7.915335	8.362048	9.831226	5.123827	6.777176	12.360315	12.056382	5.985635	8.745995	6.609574	10.745990	15.826065	18.989746	18.741749	14.925423	12.027019	9.109914	12.202445	7.252214	14.431885	14.324681	19.701656	12.860923	12.383648	15.116666	11.735536	12.486947	15.868933	13.454587	14.011075	10.840591	20.125500	15.624367	17.959961	13.030076	13.019019	18.050518	11.889280	18.315071	12.575979
65	14.148288	14.090980	11.999570	11.577193	10.644483	12.466793	9.645477	8.821409	13.330487	7.159956	13.556697	5.776951	9.456939	9.390766	6.677976	9.245964	13.332011	4.308794	13.169131	11.193214	8.494474	5.675815	7.982449	9.148642	12.781672	6.720034	14.719235	13.498246	8.518140	7.370802	18.061724	13.299290	16.718538	15.079003	14.966862	12.050072	13.994568	15.776551	13.696169	15.816752	6.730437	15.079412	11.733172	8.540049	12.369274	18.241753	7.330135	13.589133	18.489063	15.261552	10.905509	11.583762	9.518728	14.445571	20.818577	11.263912	14.264324	7.243653	16.431755	9.702600
66	8.964549	14.421102	3.904622	14.429669	11.433372	10.727971	5.586607	5.351032	4.713933	4.142632	9.600368	16.023872	14.092585	11.054103	16.690113	11.894215	11.473698	9.820204	3.775153	13.482946	3.716292	13.499649	11.702874	11.157843	7.710309	16.271841	3.915559	10.101806	4.469058	4.271742	12.596463	13.874193	14.438978	11.478971	10.823166	19.436247	13.475056	16.223898	15.767346	11.574584	15.625229	15.171190	19.141922	18.294405	18.383698	17.627296	18.383776	9.202096	12.820224	8.340040	9.788108	9.638510	6.845020	16.916517	7.776834	21.331932	8.439325	14.133578	22.306065	13.344603
67	12.341404	7.231858	9.029984	4.370935	11.763007	6.729293	12.035542	13.503292	10.190530	10.082852	8.526025	13.851168	6.067641	10.004555	8.355469	10.768136	7.099807	14.063563	8.050534	11.701105	15.861213	14.532227	3.764584	16.737663	14.485368	11.814065	12.539252	9.189987	5.424781	9.064514	20.431688	18.150446	11.667079	13.945895	13.037955	15.775023	22.063868	18.960236	10.191829	6.077832	7.415286	12.097310	18.296581	17.157686	18.344122	20.890442	18.988867	8.481005	8.495859	14.279326	19.131237	15.384738	18.367582	19.575031	17.494934	20.635014	11.227980	14.432909	13.995480	18.236210
68	7.946613	5.987843	5.831394	7.352711	10.762158	9.800107	11.374661	9.592764	10.047144	12.912700	17.402096	12.718877	14.874115	2.946194	14.131871	8.784942	14.103371	12.055578	15.246551	8.569512	11.371902	3.259022	6.176124	9.991722	14.038460	9.861924	4.849344	6.464468	9.088320	10.720105	6.127707	20.013622	14.888754	5.242197	9.539762	6.469166	20.759211	19.211569	13.810590	6.914457	8.296105	19.694277	8.349496	8.097624	9.122412	17.128159	11.544800	10.715250	7.948462	5.262503	17.881613	7.182518	23.212545	15.522258	16.986563	13.621731	18.410456	15.205927	8.315407	5.819191
69	14.163583	14.718534	11.406771	12.935309	11.098141	14.601123	11.371756	13.362412	11.959633	14.080193	11.292719	9.069988	12.648479	10.702227	11.873661	4.338514	11.961109	8.878561	15.145988	14.069124	13.679011	9.809350	5.653331	8.922768	7.360857	11.574982	4.808817	5.705470	5.014620	9.503662	15.806951	14.650623	9.909904	13.171058	5.175859	14.398242	21.219728	12.393326	18.679255	15.409305	6.641823	14.036879	22.672901	16.167515	11.562349	19.612995	11.969048	14.619517	18.763121	12.658063	16.402246	9.027285	20.950340	7.003096	6.574228	12.353324	8.870567	7.125946	5.488061	15.557772
70	8.289309	6.777050	11.666624	8.974124	14.458204	10.000882	3.074306	12.351573	15.860046	11.646339	7.562209	16.002888	14.380056	15.895163	5.321412	9.566136	15.882118	11.763142	12.978126	15.704497	13.080149	7.031014	9.658649	10.736419	10.768826	17.799557	11.182458	11.720296	3.932357	5.411341	8.927530	11.647476	20.842726	22.026918	10.781813	10.025133	11.750340	9.903995	6.381648	16.021717	15.299439	14.010907	11.964618	17.355261	11.083154	20.184729	16.849419	20.442703	19.413139	12.598443	13.224124	18.592600	14.584577	17.039268	21.461082	15.942425	22.685465	20.108667	20.048668	17.274672
71	13.040254	10.347101	15.280913	8.845995	6.888587	1.637889	16.734344	4.123479	8.462897	8.782299	10.057536	8.411625	12.440057	8.987621	12.357388	13.473750	2.123827	7.416199	8.720678	14.774296	10.002042	6.301676	17.165987	11.577858	14.727874	3.877525	7.114293	2.457462	15.010072	8.683050	18.634048	23.831394	8.977583	20.985676	16.522991	9.523179	18.220901	15.398708	10.061160	11.019401	8.860387	10.881172	23.373125	20.002069	6.321477	16.463161	3.927166	14.316041	10.947435	13.387549	19.741661	21.698362	3.332735	13.991341	11.828351	6.441333	12.584683	15.457530	8.661165	8.433955
72	11.990705	16.997070	3.218745	9.956780	8.554615	15.600739	14.039721	2.462092	13.545266	14.940269	4.823213	14.205852	6.202024	10.525574	7.552025	13.361975	15.897844	15.017671	7.894645	14.034895	10.244792	16.565620	18.319647	3.393323	3.071908	3.082299	14.379646	10.772410	16.951860	14.483829	15.203188	13.974509	21.575542	15.505851	18.731155	10.045177	24.215050	12.363898	12.403097	11.802990	17.278898	15.948272	19.418095	11.919085	19.412861	23.120689	9.791204	21.524649	16.601475	17.156038	24.744932	13.001000	9.988701	14.307096	9.419598	19.442268	9.722576	4.239770	17.157320	8.729569
73	14.124986	2.363166	10.801340	8.749611	13.291848	15.282507	13.100671	13.163532	1.991808	10.682111	1.923149	16.975498	4.544687	7.654970	6.983089	12.682704	10.287223	17.110952	12.089908	10.958950	3.741832	5.597998	13.827156	13.060250	1.603303	3.356940	16.001329	3.392651	11.981154	16.095743	18.240677	18.012215	17.510597	14.786277	23.195444	5.227196	21.751015	23.951653	15.776951	18.753532	9.000831	5.682294	16.795097	16.245527	14.714179	21.157145	21.660547	17.596272	7.020599	11.203802	19.224607	11.020236	2.823373	15.694250	21.857971	18.021458	15.719745	23.664463	8.605581	3.085327
74	11.277138	3.080435	3.710885	10.468955	17.301306	3.088207	6.912956	5.885832	4.968042	7.746203	2.423002	17.533424	14.929650	9.413353	15.538330	1.505990	7.082947	2.752039	1.436649	0.666641	10.968057	6.438596	15.897637	13.619221	15.780053	17.469831	18.032871	2.886267	7.302871	16.765657	12.803593	20.975733	11.104926	11.411556	3.476175	14.464728	9.791718	14.844095	15.778206	6.977046	15.860617	14.620578	25.422613	21.913780	12.357415	6.112689	22.757706	13.063560	13.054878	15.621898	21.403399	1.998280	8.856545	15.148383	18.614567	9.936205	21.938305	18.255959	15.120809	24.072168
75	10.058368	10.209157	10.235638	9.831274	10.081020	9.666887	9.836160	9.706692	10.288034	9.720479	9.933329	10.113889	9.852459	9.792088	9.647452	9.797268	10.350228	9.701305	9.844584	9.808279	9.835240	9.964199	9.927794	9.937908	9.980529	10.262577	10.129982	10.137234	9.913716	9.982470	14.710018	14.097965	15.389775	15.276784	15.397224	15.703568	16.170746	15.366011	13.938401	14.252902	15.517199	13.638203	15.711734	14.059851	15.461637	16.283878	14.744659	13.989050	15.962436	15.757478	15.783628	15.690657	15.533240	15.789856	13.620851	15.407488	14.573435	14.531273	16.459770	13.934857
76	10.369427	10.067348	9.951473	10.502585	10.366642	9.373144	10.139053	9.924489	9.268821	9.672163	9.895764	9.582335	9.832857	10.272216	9.868297	9.988728	10.568875	9.219688	9.590897	9.304646	10.455045	10.048140	10.060513	9.979815	9.348674	10.116261	9.885057	9.641280	9.993592	10.524577	15.538398	13.922612	13.446421	16.039227	15.340259	15.913205	14.284698	15.837545	13.560059	15.840612	14.726006	15.964052	13.552240	15.044172	15.162451	13.592302	13.915320	13.357283	15.632918	14.075264	14.818598	14.957670	13.687999	13.788258	13.858396	15.179669	15.731392	14.948182	14.250463	13.225587
